,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
1024,815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,5.0,24.945,523.845,3/9/2019,19:09,Cash,5.4
1025,319-50-3348,B,Mandalay,Normal,Female,Home and lifestyle,40.3,2.0,4.03,84.63,3/11/2019,15:30,Ewallet,4.4
1026,242-55-6721,B,Mandalay,Normal,Male,Home and lifestyle,16.16,2.0,1.616,33.936,3/7/2019,11:49,Ewallet,6.5
1027,181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6.0,4.911,103.131,2/8/2019,10:58,Cash,7.0
1028,106-35-6779,A,Yangon,Member,Male,Home and lifestyle,44.34,2.0,4.434,93.114,3/27/2019,11:26,Cash,5.8
1029,258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5.0,9.2125,193.4625,1/26/2019,18:53,Cash,9.2
1030,283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10.0,49.26,1034.46,1/30/2019,20:23,Ewallet,4.5
1031,760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3.0,6.192,130.032,3/26/2019,18:37,Credit card,8.5
1032,518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6.0,7.98,167.58,2/26/2019,15:10,Ewallet,4.9
1033,420-11-4919,C,Naypyitaw,Member,Female,Food and beverages,71.39,5.0,17.8475,374.7975,2/17/2019,19:57,Credit card,5.5
1034,586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34,7.0,4.319,90.699,3/4/2019,11:19,Credit card,6.7
1035,607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10.0,40.975,860.475,3/10/2019,12:39,Credit card,6.0
1036,400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8.0,32.388,680.148,1/28/2019,13:05,Cash,9.3
1037,182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4.0,4.73,99.33,1/30/2019,13:32,Credit card,4.0
1038,237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8.0,4.224,88.704,1/24/2019,17:43,Cash,7.6
1039,778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8.0,19.448,408.408,1/24/2019,10:57,Cash,5.0
1040,347-56-2442,A,Yangon,Normal,Male,Home and lifestyle,65.82,1.0,3.291,69.111,2/22/2019,15:33,Cash,4.1
1041,354-25-5821,B,Mandalay,Member,Female,Sports and travel,69.12,6.0,20.736,435.456,2/8/2019,13:03,Cash,5.6
1042,670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7.0,33.1065,695.2365,1/17/2019,15:27,Credit card,4.9
1043,700-81-1757,A,Yangon,Normal,Female,Electronic accessories,26.31,5.0,6.5775,138.1275,1/18/2019,20:59,Credit card,8.8
1044,878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10.0,27.275,572.775,3/2/2019,11:22,Credit card,7.1
1045,149-71-6266,B,Mandalay,Member,Male,Sports and travel,78.07,9.0,35.1315,737.7615,1/28/2019,12:43,Cash,4.5
1046,642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2.0,9.34,196.14,3/30/2019,16:34,Cash,5.5
1047,618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2.0,9.318,195.678,1/16/2019,18:41,Credit card,8.5
1048,554-53-8700,C,Naypyitaw,Member,Male,Home and lifestyle,56.11,2.0,5.611,117.831,2/2/2019,10:11,Cash,6.3
1049,837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1.0,2.372,49.812,2/22/2019,18:19,Credit card,6.8
1050,239-10-7476,A,Yangon,Normal,Computer,Home and lifestyle,77.95,6.0,23.385,491.085,1/21/2019,16:37,Ewallet,8.0
1051,445-30-9252,A,Yangon,Normal,Computer,Sports and travel,25.7,3.0,3.855,80.955,1/17/2019,17:59,Ewallet,6.1
1052,608-05-3804,B,Mandalay,Member,Rather not say,Electronic accessories,39.75,1.0,1.9875,41.7375,2/25/2019,20:19,Cash,6.1
1053,835-16-0096,C,Naypyitaw,Member,Helicopter,Sports and travel,14.7,5.0,3.675,77.175,3/24/2019,13:48,Ewallet,8.5
1054,868-81-1752,B,Mandalay,Normal,Rather not say,Home and lifestyle,22.02,9.0,9.909,208.089,2/7/2019,18:48,Cash,6.8
1055,604-70-6476,A,Yangon,Member,Computer,Fashion accessories,17.94,5.0,4.485,94.185,1/23/2019,14:04,Ewallet,6.8
1056,641-96-3695,C,Naypyitaw,Member,Helicopter,Fashion accessories,43.46,6.0,13.038,273.798,2/7/2019,17:55,Ewallet,8.5
1057,437-53-3084,B,Mandalay,Normal,Rather not say,Fashion accessories,99.89,2.0,9.989,209.769,2/26/2019,11:48,Ewallet,7.1
1058,322-02-2271,B,Mandalay,Normal,Rather not say,Sports and travel,42.97,3.0,6.4455,135.3555,2/3/2019,11:46,Cash,9.3
1059,526-86-8552,C,Naypyitaw,Member,Helicopter,Home and lifestyle,21.82,10.0,10.91,229.11,1/7/2019,17:36,Cash,7.1
1060,592-34-6155,C,Naypyitaw,Normal,Helicopter,Food and beverages,31.77,4.0,6.354,133.434,1/14/2019,14:43,Ewallet,6.2
1061,602-16-6955,B,Mandalay,Normal,Helicopter,Sports and travel,76.6,10.0,38.3,804.3,1/24/2019,18:10,Ewallet,6.0
1062,593-65-1552,C,Naypyitaw,Normal,Rather not say,Home and lifestyle,69.81,4.0,13.962,293.202,1/28/2019,20:50,Credit card,5.9
1063,301-11-9629,A,Yangon,Normal,Rather not say,Sports and travel,19.1,7.0,6.685,140.385,1/15/2019,10:43,Cash,9.7
1064,556-97-7101,C,Naypyitaw,Normal,Rather not say,Electronic accessories,63.22,2.0,6.322,132.762,1/1/2019,15:51,Cash,8.5
1065,244-08-0162,B,Mandalay,Normal,Rather not say,Health and beauty,34.21,10.0,17.105,359.205,1/2/2019,13:00,Cash,5.1
1066,479-26-8945,B,Mandalay,Member,Computer,Sports and travel,16.49,2.0,1.649,34.629,2/5/2019,11:32,Ewallet,4.6
1067,271-77-8740,C,Naypyitaw,Member,Helicopter,Sports and travel,29.22,6.0,8.766,184.086,1/1/2019,11:40,Ewallet,5.0
1068,522-57-8364,A,Yangon,Member,Computer,Fashion accessories,51.34,8.0,20.536,431.256,1/31/2019,10:00,Ewallet,7.6
1069,796-32-9050,A,Yangon,Normal,Rather not say,Food and beverages,51.28,6.0,15.384,323.064,1/19/2019,16:31,Cash,6.5
1070,725-67-2480,B,Mandalay,Member,Female,Fashion accessories,3.0,6.0,17.625,370.125,3/24/2019,18:14,Credit card,5.9
1071,544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,3.0,4.0,9.958,209.118,3/28/2019,19:16,Credit card,6.4
1072,220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,300.0,4.0,15.494,325.374,3/17/2019,16:36,Cash,4.2
1073,189-40-5216,C,Naypyitaw,Normal,Male,Electronic accessories,400.0,7.0,33.7295,708.3195,1/9/2019,11:40,Cash,6.0
1074,448-61-3783,A,Yangon,Normal,Female,Electronic accessories,3.0,8.0,36.008,756.168,3/21/2019,16:08,Credit card,4.5
1075,390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,1.0,1.0,1.921,40.341,2/2/2019,16:33,Cash,8.6
1076,804-38-3935,A,Yangon,Member,Male,Electronic accessories,2.0,3.0,14.067,295.407,1/30/2019,11:32,Credit card,5.9
1077,307-83-9164,A,Yangon,Member,Male,Home and lifestyle,1.0,4.0,12.002,252.042,1/25/2019,15:54,Cash,4.5
1078,250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,1.0,1.0,4.9845,104.6745,2/27/2019,10:23,Credit card,8.0
1079,400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,3.0,4.0,13.71,287.91,2/15/2019,20:21,Credit card,9.2
1080,856-66-2701,A,Yangon,Member,Male,Home and lifestyle,3.0,3.0,7.995,167.895,1/25/2019,14:19,Ewallet,7.5
1081,490-29-1201,A,Yangon,Normal,Female,Sports and travel,0.5,1.0,0.767,16.107,1/6/2019,11:09,Cash,6.5
1082,326-78-5178,C,Naypyitaw,Member,Male,Food and beverages,300.0,7.0,31.99,671.79,2/3/2019,10:19,Cash,9.5
1083,878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,300.0,10.0,27.275,572.775,3/2/2019,11:22,Credit card,7.1
1084,861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,500.0,10.0,40.985,860.685,3/3/2019,14:30,Cash,9.2
1085,135-13-8269,B,Mandalay,Member,Female,Food and beverages,-1.0,2.0,7.888,165.648,1/26/2019,16:04,Cash,9.1
1086,153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,0.75,4.0,14.978,314.538,3/1/2019,15:32,Ewallet,4.2
1087,283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,-100.0,10.0,49.26,1034.46,1/30/2019,20:23,Ewallet,4.5
1088,565-80-5980,C,Naypyitaw,Member,Female,Home and lifestyle,1.0,4.0,9.476,198.996,1/23/2019,10:25,Cash,7.1
1089,541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,1.0,8.0,26.388,554.148,2/2/2019,20:29,Cash,8.4
1090,189-52-0236,A,Yangon,Normal,Male,Electronic accessories,1.0,7.0,34.8425,731.6925,3/14/2019,12:07,Cash,7.6
1091,840-76-5966,A,Yangon,Member,Male,Sports and travel,500.0,2.0,1.276,26.796,1/8/2019,18:06,Ewallet,7.8
1092,268-27-6179,B,Mandalay,Member,Female,Fashion accessories,0.75,8.0,22.588,474.348,3/9/2019,14:57,Ewallet,7.3
1093,246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,0.5,10.0,16.4,344.4,2/15/2019,12:12,Cash,6.2
1094,151-33-7434,B,Mandalay,Normal,Female,Food and beverages,-1.0,1.0,3.3885,71.1585,2/4/2019,20:43,Credit card,6.5
1095,831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,500.0,5.0,9.9375,208.6875,2/22/2019,10:43,Ewallet,9.6
1096,645-44-1170,A,Yangon,Member,Male,Home and lifestyle,300.0,9.0,26.1315,548.7615,1/19/2019,20:07,Ewallet,4.3
1097,123-19-1176,A,Yangon,Member,Male,Health and beauty,2.0,8.0,23.288,489.048,1/27/2019,20:33,Ewallet,8.4
1098,283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,300.0,10.0,49.26,1034.46,1/30/2019,20:23,Ewallet,4.5
1099,372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,2.0,9.0,23.67,497.07,1/16/2019,14:42,Cash,7.6
